Trend,Chi square val,dfThreshold,Parameter,Expected count yes,Actual count yes,Expected count no,Actual count no,Significance value yes,Significance value no
"('Kids', 'Children')",23.65531929591657,19.675,10,95.28610003857528,103,689.7138999614248,682,0.6244798831180911,0.08627381964927361
"('Kids', 'Children')",23.65531929591657,19.675,11,89.58107239295359,110,648.4189276070464,628,4.6542488662437345,0.6429988189278609
"('Kids', 'Children')",23.65531929591657,19.675,12,101.11251125112511,104,731.887488748875,729,0.0824585520793925,0.011391902994724071
LGBTQ,11.097063795905948,19.675,1,8.760447473318761,9,748.2395525266812,748,0.006550511627875334,7.669390484047112e-05
LGBTQ,11.097063795905948,19.675,2,5.462260511765463,8,466.53773948823454,464,1.1790213403906973,0.013804074493971981
LGBTQ,11.097063795905948,19.675,3,7.742059920277742,3,661.2579400797223,666,2.904541235673856,0.0340065970093201
LGBTQ,11.097063795905948,19.675,4,6.955124083836956,5,594.044875916163,596,0.5495962598399134,0.0064347161943010146
LGBTQ,11.097063795905948,19.675,5,6.283914105696284,8,536.7160858943038,535,0.46864911695063216,0.005486980684995412
LGBTQ,11.097063795905948,19.675,6,6.272341519866273,7,535.7276584801338,535,0.08441614061247973,0.0009883508072230716
LGBTQ,11.097063795905948,19.675,7,6.9435514980069435,5,593.056448501993,595,0.5440144609699065,0.006369364054545705
LGBTQ,11.097063795905948,19.675,8,7.151858042947152,11,610.8481419570529,607,2.070538373763404,0.02424202597095266
LGBTQ,11.097063795905948,19.675,9,7.163430628777164,4,611.8365693712228,615,1.3969973133939289,0.016356154313185215
LGBTQ,11.097063795905948,19.675,10,9.084479876559085,7,775.915520123441,778,0.47829445546920496,0.005599909066245187
LGBTQ,11.097063795905948,19.675,11,8.540568342548541,11,729.4594316574515,727,0.7082437415247523,0.008292173375469261
LGBTQ,11.097063795905948,19.675,12,9.63996399639964,12,823.3600360036004,821,0.5777791224500601,0.006764683364187135
Teen,13.478459032839652,19.675,1,5.840298315545841,4,751.1597016844541,753,0.5798844009707635,0.004508625639269952
Teen,13.478459032839652,19.675,2,3.6415070078436416,1,468.35849299215636,471,1.9161185897645454,0.01489790273239249
Teen,13.478459032839652,19.675,3,5.1613732801851615,4,663.8386267198148,665,0.2613234545747977,0.0020318008649072633
Teen,13.478459032839652,19.675,4,4.6367493892246365,6,596.3632506107754,595,0.4008092893910262,0.0031163091050228973
Teen,13.478459032839652,19.675,5,4.18927607046419,1,538.8107239295358,542,2.4279807972904632,0.018877652952886837
Teen,13.478459032839652,19.675,6,4.181561013244182,5,537.8184389867558,537,0.1601895495295442,0.0012454804939449385
Teen,13.478459032839652,19.675,7,4.629034332004629,4,595.3709656679954,596,0.08547877644907347,0.0006646010868140548
Teen,13.478459032839652,19.675,8,4.767905361964768,3,613.2320946380352,615,0.6555267211880691,0.005096747864621894
Teen,13.478459032839652,19.675,9,4.775620419184776,4,614.2243795808153,615,0.12597044610992375,0.0009794255237261722
Teen,13.478459032839652,19.675,10,6.056319917706056,9,778.9436800822939,776,1.4307785164321711,0.011124363222227216
Teen,13.478459032839652,19.675,11,5.693712228365694,11,732.3062877716343,727,4.945225326830011,0.03844933518333533
Teen,13.478459032839652,19.675,12,6.426642664266427,8,826.5733573357336,825,0.38518608163337326,0.002994838006738744
Cult,15.423521475235683,19.675,1,8.176417641764177,16,748.8235823582357,741,7.485972903763296,0.08173946755701332
Cult,15.423521475235683,19.675,2,5.098109810981098,1,466.9018901890189,471,3.2942609409246013,0.035970092166601686
Cult,15.423521475235683,19.675,3,7.225922592259226,6,661.7740774077407,663,0.20798537252828433,0.0022709958783800116
Cult,15.423521475235683,19.675,4,6.491449144914491,3,594.5085508550854,598,1.8778884128013467,0.020504696045147385
Cult,15.423521475235683,19.675,5,5.8649864986498645,5,537.1350135013502,538,0.1275709062618968,0.0013929489309760506
Cult,15.423521475235683,19.675,6,5.854185418541854,4,536.1458145814581,538,0.5872727494151627,0.006412441303896367
Cult,15.423521475235683,19.675,7,6.480648064806481,6,593.5193519351935,594,0.03564806480648064,0.00038924183592152413
Cult,15.423521475235683,19.675,8,6.675067506750675,6,611.3249324932493,612,0.06827139024582062,0.0007454564904002349
Cult,15.423521475235683,19.675,9,6.685868586858686,8,612.3141314131412,611,0.2582972352162517,0.0028203519768832327
Cult,15.423521475235683,19.675,10,8.478847884788479,11,776.5211521152115,774,0.7496546788436804,0.008185492398657112
Cult,15.423521475235683,19.675,11,7.971197119711971,7,730.028802880288,731,0.1183290076975177,0.0012920364807736306
Cult,15.423521475235683,19.675,12,8.997299729972998,11,824.0027002700269,822,0.44577912172969986,0.004867469936993666
Stand-Up Comedy,4.014774010213022,19.675,1,37.08589430371608,36,719.9141056962839,721,0.03179555086864598,0.001637926565840393
Stand-Up Comedy,4.014774010213022,19.675,2,23.12356949980712,22,448.87643050019284,450,0.054594011573661054,0.0028123740413150767
Stand-Up Comedy,4.014774010213022,19.675,3,32.77472032917577,32,636.2252796708242,637,0.01831263798470708,0.000943363314247436
Stand-Up Comedy,4.014774010213022,19.675,4,29.443358621576444,29,571.5566413784236,572,0.006676102066090978,0.00034391493877504795
Stand-Up Comedy,4.014774010213022,19.675,5,26.6019030474476,32,516.3980969525524,511,1.0953897041569507,0.056428268967521705
Stand-Up Comedy,4.014774010213022,19.675,6,26.552912434100552,23,515.4470875658994,519,0.47539744635225,0.02448978191728074
Stand-Up Comedy,4.014774010213022,19.675,7,29.394368008229392,31,570.6056319917706,569,0.08770571601592128,0.004518101379402952
Stand-Up Comedy,4.014774010213022,19.675,8,30.276199048476276,33,587.7238009515237,585,0.245046995880909,0.012623432318905307
Stand-Up Comedy,4.014774010213022,19.675,9,30.325189661823323,29,588.6748103381767,590,0.057909865012789025,0.0029831880164780194
Stand-Up Comedy,4.014774010213022,19.675,10,38.45763147743346,32,746.5423685225666,753,1.0843362603547013,0.055858858192960846
Stand-Up Comedy,4.014774010213022,19.675,11,36.15507265012215,36,701.8449273498778,702,0.0006651217949032565,3.4263305010577823e-05
Stand-Up Comedy,4.014774010213022,19.675,12,40.809180918091805,46,792.1908190819082,787,0.6602583569413659,0.03401276825238811
